p_initial,p_final,e_loss,x_sigma,dir_sigma,e_sigma
688.652,682.883,5.76886,0.26055,0.000172593,0.0941298
693.426,687.627,5.79869,0.258754,0.000171404,0.0941358
698.232,692.404,5.82873,0.256972,0.000170222,0.0941419
703.072,697.213,5.85898,0.255201,0.000169049,0.094148
707.946,702.056,5.88944,0.253443,0.000167884,0.0941543
712.853,706.933,5.92012,0.251697,0.000166727,0.0941606
717.794,711.843,5.95101,0.249963,0.000165578,0.094167
722.77,716.788,5.98211,0.24824,0.000164437,0.0941735
727.78,721.766,6.01344,0.24653,0.000163304,0.0941801
732.825,726.78,6.04498,0.244832,0.000162179,0.0941867
737.904,731.827,6.07674,0.243145,0.000161061,0.0941935
743.019,736.91,6.10872,0.24147,0.000159951,0.0942003
748.17,742.029,6.14092,0.239806,0.000158849,0.0942073
753.356,747.182,6.17334,0.238154,0.000157755,0.0942144
758.578,752.372,6.20599,0.236513,0.000156667,0.0942215
763.836,757.597,6.23886,0.234884,0.000155588,0.0942288
769.13,762.858,6.27196,0.233265,0.000154516,0.0942362
774.462,768.157,6.30528,0.231658,0.000153451,0.0942438
779.83,773.491,6.33883,0.230062,0.000152394,0.0942514
785.236,778.863,6.37262,0.228477,0.000151344,0.0942592
790.679,784.272,6.40663,0.226903,0.000150301,0.0942671
796.159,789.718,6.44087,0.22534,0.000149265,0.0942751
801.678,795.203,6.47534,0.223788,0.000148237,0.0942833
807.235,800.725,6.51005,0.222246,0.000147215,0.0942917
812.831,806.286,6.54499,0.220715,0.000146201,0.0943002
818.465,811.885,6.58016,0.219195,0.000145193,0.0943088
824.138,817.523,6.61558,0.217685,0.000144193,0.0943176
829.851,823.2,6.65122,0.216185,0.000143199,0.0943266
835.603,828.916,6.68711,0.214696,0.000142213,0.0943357
841.395,834.672,6.72324,0.213217,0.000141233,0.0943451
847.227,840.468,6.7596,0.211748,0.00014026,0.0943546
853.1,846.304,6.79621,0.210289,0.000139293,0.0943643
859.014,852.18,6.83305,0.20884,0.000138334,0.0943741
864.968,858.098,6.87014,0.207402,0.00013738,0.0943842
870.964,864.056,6.90747,0.205973,0.000136434,0.0943945
877.001,870.056,6.94505,0.204554,0.000135494,0.094405
883.08,876.097,6.98287,0.203145,0.00013456,0.0944158
889.201,882.18,7.02093,0.201746,0.000133633,0.0944267
895.365,888.306,7.05924,0.200356,0.000132712,0.0944379
901.571,894.473,7.0978,0.198976,0.000131798,0.0944493
907.821,900.684,7.13661,0.197605,0.00013089,0.094461
914.113,906.938,7.17566,0.196244,0.000129988,0.0944729
920.45,913.235,7.21496,0.194892,0.000129093,0.0944851
926.83,919.575,7.25451,0.193549,0.000128203,0.0944976
933.254,925.96,7.29431,0.192216,0.00012732,0.0945103
939.723,932.389,7.33437,0.190892,0.000126443,0.0945234
946.237,938.862,7.37467,0.189577,0.000125571,0.0945367
952.796,945.381,7.41522,0.188271,0.000124706,0.0945503
959.401,951.945,7.45603,0.186974,0.000123847,0.0945643
966.051,958.554,7.49709,0.185686,0.000122994,0.0945785
972.747,965.209,7.5384,0.184407,0.000122147,0.0945931
979.49,971.91,7.57996,0.183137,0.000121305,0.094608
986.279,978.658,7.62178,0.181875,0.000120469,0.0946233
993.116,985.452,7.66385,0.180623,0.000119639,0.094639
